2;21;0;5;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
1;75;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;34;0;5;5;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1;34;0;7;3;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;50;0;5;2;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2;50;0;2;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
2;53;0;4;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;4
1;26;0;4;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
1;24;0;5;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;38;0;3;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
2;18;0;4;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
2;43;0;4;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;31;0;5;2;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;4
2;48;0;5;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
1;18;0;7;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;21;0;3;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;61;0;3;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;44;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5
2;25;0;5;5;1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;6
2;48;0;6;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;24;0;6;4;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
2;73;0;3;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;60;0;4;4;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2;73;0;5;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;56;0;4;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;41;0;12;5;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;46;0;3;2;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;5
1;26;0;5;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;70;0;5;3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;5
1;75;0;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2;63;0;2;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;54;0;3;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
1;22;0;8;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;44;0;6;5;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2;48;0;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
2;49;0;10;3;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;30;0;5;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
2;37;0;7;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
1;24;0;3;3;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;7
1;24;0;6;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;36;0;5;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;69;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;49;0;2;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5
2;60;0;4;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;4
1;73;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;60;0;2;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;47;0;5;2;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;38;0;2;2;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;6
1;62;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
1;44;0;5;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;43;0;5;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;32;0;4;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;63;0;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;51;0;4;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;31;0;3;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;19;0;3;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;60;0;3;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1;29;0;6;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;2
1;50;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
1;69;0;4;3;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;23;0;6;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;2
1;69;0;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
2;62;0;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2;40;0;8;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;36;0;4;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2;49;0;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
2;47;0;7;3;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
2;41;0;4;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;32;0;4;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;48;0;6;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;57;0;7;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
2;66;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2;26;0;4;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
1;34;0;3;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
2;22;0;5;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;24;0;2;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;59;0;5;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
2;53;0;8;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;59;0;9;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1;38;0;3;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
1;18;0;5;3;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;38;0;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
1;67;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;23;0;13;5;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;4
2;35;0;6;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;19;0;7;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
1;22;0;7;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;68;0;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
1;68;0;5;4;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;55;0;2;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1;75;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;30;0;4;2;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;5
1;35;0;2;2;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;6
1;63;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;65;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
1;78;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;19;0;7;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;60;0;4;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;4
2;37;0;8;5;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1;36;0;4;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;21;0;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2;29;0;5;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;18;0;5;3;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;5
2;29;0;4;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
1;23;0;7;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;43;0;8;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;57;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
1;25;0;3;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;50;0;2;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
1;23;0;4;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;58;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
1;52;0;4;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
2;38;0;6;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;22;0;5;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
2;66;0;3;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;59;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;5
1;24;0;3;3;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;5
2;43;0;3;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;32;0;5;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;70;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;68;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;21;0;5;5;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;7
1;32;0;2;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;5
1;60;0;2;2;1;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;5
2;33;0;3;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;3
2;27;0;2;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;4
2;64;0;3;3;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;41;0;4;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;36;0;8;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1;32;0;4;2;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5
2;70;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;54;0;5;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
2;66;0;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;62;0;4;3;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;38;0;4;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;74;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;59;0;3;3;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;20;0;5;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
1;45;0;5;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;48;0;4;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
1;61;0;3;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;57;0;3;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;27;0;2;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1;19;0;6;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;36;0;3;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;60;0;5;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
2;70;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;71;0;5;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;22;0;7;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
1;41;0;4;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;53;0;6;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;49;0;2;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1;29;0;3;3;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;34;0;3;2;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;4
1;60;0;5;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1;68;0;6;3;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
1;29;0;3;2;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;42;0;6;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;49;0;5;2;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;4
2;74;0;4;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;27;0;8;3;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4
1;48;0;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1;36;0;7;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;49;0;3;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
2;27;0;3;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;31;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;61;0;2;2;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;28;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
1;35;0;4;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;5
1;40;0;4;2;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5
1;44;0;4;3;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
1;22;0;8;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;41;0;4;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;18;0;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
2;68;0;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;62;0;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
1;18;0;5;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1;19;0;3;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;37;0;5;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;2
2;24;0;2;2;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;4
2;32;0;3;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;35;0;4;4;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
2;47;0;5;2;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
1;28;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;65;0;5;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;36;0;5;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
1;40;0;5;4;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;41;0;6;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
2;36;0;6;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2;49;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6
2;20;0;4;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;69;0;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;36;0;4;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
1;62;0;3;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;56;0;4;4;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;4
2;53;0;2;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;5
2;27;0;3;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;49;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
1;74;0;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;74;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;20;0;4;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;50;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5
2;67;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2;20;0;4;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
2;50;0;2;2;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5
1;51;0;2;2;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;7
2;30;0;4;3;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5
2;38;0;3;2;1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;5
1;19;0;6;4;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;68;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;40;0;6;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
2;55;0;2;2;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;4
1;44;0;3;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
1;51;0;3;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3
2;70;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;69;0;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2;67;0;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;62;0;6;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;64;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;54;0;4;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
1;24;0;8;3;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;3
2;22;0;2;2;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;20;0;2;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;57;0;3;2;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;5
1;31;0;5;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;3
1;37;0;3;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2;66;0;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;19;0;4;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;2
1;23;0;7;3;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;4
2;59;0;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
2;20;0;6;2;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;5
2;36;0;3;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;54;0;3;3;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
1;36;0;3;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;52;0;8;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2;41;0;3;2;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;5
1;52;0;6;5;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2;56;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1;23;0;5;2;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;6
1;80;0;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
2;41;0;4;2;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;5
2;45;0;3;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;6
2;34;0;6;6;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;6
2;60;0;2;2;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;6
2;23;0;6;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
2;48;0;4;2;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;5
1;39;0;3;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;4
1;52;0;2;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;4
2;38;0;2;2;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;4
1;36;0;4;2;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;5
2;60;0;5;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;52;0;4;3;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1;27;0;4;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1;41;0;4;2;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;5
1;40;0;6;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1;23;0;8;4;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
1;21;0;6;3;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;3
